,ResponseID,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30
675,R_7PQA1TNCYdVOhaR,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,3
676,R_7QJIr4oanKg8y45,3,2,5,5,5,5,5,5,5,5,5,4,2,4,4,4,5,4,5,5,4,5,5,5,4,5,5,3,4,3,3
677,R_7QJIr4oanKg8y45,7,2,5,5,5,5,5,5,5,5,5,4,2,4,4,4,5,4,5,5,4,5,4,5,4,5,5,3,4,3,4
678,R_7TFkJgXWYZ5dtHv,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
679,R_7TFkJgXWYZ5dtHv,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
680,R_80rXgFWX9wXLi4d,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4
681,R_80rXgFWX9wXLi4d,5,4,4,4,4,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4
682,R_80zoDNMnzdKbT13,7,5,2,4,2,4,3,3,4,4,4,3,4,3,4,2,2,3,4,3,4,3,3,2,3,4,5,4,3,3,4
683,R_80zoDNMnzdKbT13,5,2,4,4,3,4,5,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,4,4,3,3,4,4,3,3,4
684,R_821VmU1ZIXAkUYt,4,5,4,4,4,5,4,3,4,4,4,4,4,3,2,4,3,4,4,5,5,4,4,5,5,5,4,3,4,5,3
685,R_821VmU1ZIXAkUYt,6,3,3,3,3,3,3,3,1,3,3,3,4,4,2,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3
686,R_82JHbWxc345s3eB,4,5,5,5,5,5,5,4,4,5,5,5,4,3,3,5,5,5,5,5,5,5,3,5,5,5,5,3,5,3,3
687,R_82JHbWxc345s3eB,3,5,4,4,4,4,5,4,3,4,4,4,4,3,3,4,3,4,3,4,4,4,3,4,4,4,4,3,4,3,3
688,R_86C4axZxvfF03SR,4,4,4,4,4,4,5,4,5,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,3
689,R_86C4axZxvfF03SR,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,3,2,3,3,3,3
690,R_86T4OBnOhyWVUTX,2,5,1,4,3,4,3,5,5,3,2,4,1,4,4,4,5,4,4,3,4,3,3,4,5,4,5,1,5,4,4
691,R_86T4OBnOhyWVUTX,4,2,3,3,4,3,5,2,5,3,5,3,1,3,3,3,4,4,5,3,5,4,2,3,5,5,3,1,4,2,3
692,R_87ilyU2Hc4vkL9b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
693,R_87ilyU2Hc4vkL9b,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
694,R_88lz47WaCHEVhSl,2,4,4,5,5,3,4,3,3,4,3,4,4,4,4,4,3,3,3,4,3,5,3,4,4,4,4,5,4,5,4
695,R_88lz47WaCHEVhSl,4,4,4,5,5,2,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3
696,R_8AkrRNH0kBvhXY9,4,5,4,5,3,4,3,3,5,4,4,5,5,3,3,4,4,5,3,5,5,5,3,5,4,5,5,3,3,3,5
697,R_8AkrRNH0kBvhXY9,7,2,4,5,3,4,4,3,3,5,4,3,3,3,3,5,5,3,4,4,5,5,3,5,4,4,5,5,4,4,4
698,R_8bRQ02JXpT4rkjj,5,3,3,3,3,3,3,3,2,4,4,4,2,4,3,4,4,2,3,3,4,4,3,3,3,3,4,3,3,3,3
699,R_8bRQ02JXpT4rkjj,4,5,4,4,3,4,3,3,5,4,4,4,5,4,3,4,4,5,4,5,4,4,3,5,3,4,4,2,3,1,5
700,R_8CDK1TD98OX0sIZ,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
701,R_8CDK1TD98OX0sIZ,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
702,R_8DlPyIcA8FOxBnD,4,5,5,5,5,5,5,3,5,5,4,3,4,4,3,5,5,5,4,5,5,5,3,5,4,4,5,3,3,2,3
703,R_8DlPyIcA8FOxBnD,5,3,5,5,5,4,3,3,3,4,4,3,3,3,3,4,4,5,4,4,5,5,4,4,4,4,5,3,4,4,3
704,R_8Dom77ubVJEAaeV,4,4,4,4,4,4,2,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4
705,R_8Dom77ubVJEAaeV,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
706,R_8e4kk6XQ9qyrNC5,4,5,5,5,5,4,3,3,5,3,5,4,5,4,2,4,4,5,4,5,5,5,3,4,5,5,5,3,3,1,5
707,R_8e4kk6XQ9qyrNC5,8,1,5,5,5,4,5,3,2,5,3,5,2,5,4,5,5,3,4,4,5,5,3,5,5,5,5,3,4,5,4
708,R_8eur1hZxqonxISp,4,5,5,5,5,5,4,4,5,4,5,4,3,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,5,5,5
709,R_8eur1hZxqonxISp,5,5,5,5,5,5,4,4,3,4,5,4,3,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,5,5,5
710,R_8HCZZ1zr3OXBvKt,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
711,R_8HCZZ1zr3OXBvKt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
712,R_8HefEGPfAY4KcCh,4,4,4,4,4,4,5,3,5,4,4,3,4,3,3,4,5,4,5,4,5,4,4,3,4,4,5,4,5,3,4
713,R_8HefEGPfAY4KcCh,3,4,4,4,4,4,5,3,3,4,4,3,3,3,3,4,4,4,5,4,5,4,3,3,4,4,5,3,5,3,4
714,R_8HR2h8wNiFw63v7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
715,R_8HR2h8wNiFw63v7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
716,R_8iCuIlrJQOC38Q5,4,4,5,5,4,4,5,5,4,4,4,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5
717,R_8iCuIlrJQOC38Q5,8,5,5,4,5,4,5,4,5,5,4,4,5,5,5,5,5,4,5,5,5,4,4,4,4,4,5,5,4,5,4
718,R_8oE6UbxkzweYxZX,4,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,4,3,3,3,4
719,R_8oE6UbxkzweYxZX,2,4,3,4,3,3,2,3,2,3,3,3,4,3,3,2,3,2,2,2,3,2,3,3,2,3,2,3,3,3,2
720,R_8oF7rWPnNnswtpz,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
721,R_8oF7rWPnNnswtpz,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
722,R_8owSeypHSBP87sh,4,5,4,5,4,4,5,3,5,3,3,2,5,3,3,4,2,4,4,5,4,5,3,3,2,5,5,3,3,2,4
723,R_8owSeypHSBP87sh,5,1,3,3,3,3,3,3,1,4,3,4,4,4,3,3,4,4,3,2,4,4,3,4,2,4,3,2,3,3,2
724,R_8qvo3gOaGPrakLj,4,5,5,5,5,5,5,4,4,5,4,4,5,4,3,5,4,5,4,5,5,5,3,5,5,4,5,3,4,3,4
725,R_8qvo3gOaGPrakLj,7,2,5,5,5,5,5,4,2,5,5,5,3,4,3,5,5,5,5,5,5,5,3,5,5,5,5,3,4,3,4
726,R_8uEMKKvgfJ3pHRX,2,4,5,3,5,2,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,3,5,4,3,3,3,3,3
727,R_8uEMKKvgfJ3pHRX,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,5,4,3,4,4,3,3,3,3,3,2,3
728,R_8wsTfNvQckyZKo5,4,4,3,3,3,3,1,3,2,3,4,4,4,5,3,4,1,4,2,2,3,4,4,4,3,4,4,3,3,3,1
729,R_8wsTfNvQckyZKo5,8,1,5,5,3,5,3,3,2,4,5,5,3,4,3,5,5,4,3,5,5,5,5,5,5,5,5,3,5,3,5
730,R_9AFZ6XRPo9hTXrn,2,4,4,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,4,3,4
731,R_9AFZ6XRPo9hTXrn,8,2,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
732,R_9AkbWFw4XEh1VU9,4,5,5,5,5,5,4,2,5,5,5,5,5,5,1,5,5,5,4,5,5,5,2,5,5,5,5,2,5,1,5
733,R_9AkbWFw4XEh1VU9,8,1,5,5,5,5,2,3,1,5,4,5,1,3,3,5,5,5,3,2,5,5,4,5,2,4,5,3,5,4,4
734,R_9B8f6PlN0CakQjr,4,5,4,4,4,3,2,3,4,3,4,4,3,4,3,3,4,4,4,4,4,5,3,4,4,4,5,3,4,3,3
735,R_9B8f6PlN0CakQjr,6,5,4,4,4,3,2,3,2,3,4,4,3,3,3,3,4,4,3,4,4,5,3,5,4,4,5,3,4,3,3
736,R_9FARX357ivDHUBT,4,5,5,2,2,5,3,2,3,2,3,1,2,1,1,1,3,3,3,2,3,1,1,1,1,2,3,1,2,1,1
737,R_9FARX357ivDHUBT,8,1,2,2,4,2,2,2,1,2,3,2,1,1,1,2,2,1,3,2,3,1,1,1,1,1,2,1,2,1,1
738,R_9M5cIwCq5lJDB65,4,5,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,5,4,4,3,4,3,3,3,3,4,4,3,3,3
739,R_9M5cIwCq5lJDB65,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,5,3,3,3,3
740,R_9MLpINpTXlMXBop,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,4,5,5,4,4,5,4,4,3,3,3,3
741,R_9MLpINpTXlMXBop,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
742,R_9NTOWheRS01NulL,5,4,5,4,5,4,3,3,1,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3
743,R_9NTOWheRS01NulL,4,4,5,4,5,4,4,3,4,3,3,3,4,5,3,4,4,4,3,5,4,4,2,4,4,4,4,3,4,1,3
744,R_9nwW8PwXX2j31d3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
745,R_9nwW8PwXX2j31d3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3
746,R_9typ7FMZqofAKIl,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2
747,R_9typ7FMZqofAKIl,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
748,R_9U0GYWiod4wjp2Z,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
749,R_9U0GYWiod4wjp2Z,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
750,R_9ukwXEDmdlzkOq1,3,1,3,5,4,4,4,3,1,4,4,4,5,3,3,4,4,3,4,3,4,5,4,4,2,3,5,2,4,4,3
751,R_9ukwXEDmdlzkOq1,4,1,3,5,4,4,4,3,1,4,4,4,4,2,2,3,4,3,4,3,4,5,4,4,2,3,5,2,4,4,3
752,R_9ulGy5Av6AlNDdX,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5
753,R_9ulGy5Av6AlNDdX,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
754,R_9vFX6F7ugjPSxzD,3,5,4,5,4,4,5,4,3,4,3,3,5,4,1,4,5,4,4,5,4,5,3,5,3,4,5,3,4,3,3
755,R_9vFX6F7ugjPSxzD,4,5,4,5,5,5,4,4,5,5,3,5,5,4,1,5,5,5,4,5,5,5,2,5,3,5,5,2,4,3,5
756,R_9XIn3SHyjdY0fBP,4,4,4,4,4,4,5,5,5,5,5,4,3,4,3,4,3,4,4,5,4,5,4,5,4,4,4,4,4,4,4
757,R_9XIn3SHyjdY0fBP,7,4,5,4,5,4,5,5,5,5,5,5,4,4,3,5,4,4,4,5,5,5,4,5,5,5,5,4,4,4,5
758,R_9ZUGd2sAwsfcEiV,2,4,5,4,5,5,5,3,3,4,5,4,2,4,3,4,5,4,3,5,5,5,5,5,5,5,5,4,4,5,3
759,R_9ZUGd2sAwsfcEiV,4,5,5,5,5,5,3,3,5,5,5,4,5,5,3,5,3,3,5,5,5,5,2,5,3,5,5,3,4,1,5
760,R_9ZYSlR3IbFv6w9T,3,5,5,3,3,3,5,3,5,3,3,3,5,5,3,3,5,5,5,5,5,4,3,4,2,5,5,3,3,3,3
761,R_9ZYSlR3IbFv6w9T,4,5,5,3,3,3,5,3,5,3,3,3,5,5,3,3,5,5,5,5,5,5,3,5,2,5,5,3,3,3,3
762,R_a4B7Tvk5GaLzwK9,5,3,5,5,4,4,3,3,3,4,3,4,1,2,3,4,4,5,4,3,4,4,3,4,4,5,4,3,3,3,2
763,R_a4B7Tvk5GaLzwK9,7,3,5,5,5,4,3,3,1,4,4,5,1,4,3,4,5,3,5,5,5,5,3,5,4,5,5,3,3,3,4
764,R_acafWwgxDj1DJk1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
765,R_acafWwgxDj1DJk1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
766,R_afbVtAb3fz0rhch,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
767,R_afbVtAb3fz0rhch,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
768,R_agyOBlRk2wUJRfT,4,5,5,5,4,4,5,4,5,5,4,5,4,5,2,5,5,5,4,5,5,5,3,5,3,5,5,4,5,3,3
769,R_agyOBlRk2wUJRfT,3,5,4,5,3,3,5,3,5,5,4,5,4,5,2,5,4,4,4,5,3,5,3,5,3,5,5,4,5,3,3
770,R_aVJNvzbFdix6h6J,6,5,4,5,4,4,4,3,3,4,4,4,2,3,3,4,4,4,4,4,5,5,4,5,5,5,4,4,4,3,4
771,R_aVJNvzbFdix6h6J,5,4,4,4,4,4,4,3,3,4,4,4,2,3,3,4,4,4,4,3,4,5,4,5,3,5,4,3,4,3,3
772,R_aW6WTSLZ2PiujOd,4,3,3,4,4,3,3,3,4,4,4,4,2,3,2,4,2,4,4,4,3,4,3,2,3,5,5,3,4,3,2
773,R_aW6WTSLZ2PiujOd,7,2,5,5,5,4,4,4,4,5,5,4,2,4,4,4,4,4,5,5,5,5,4,5,4,5,5,4,4,3,4
774,R_b1S1bLH1oWzPMUt,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
775,R_b1S1bLH1oWzPMUt,6,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
776,R_b2Bj6PSM8t208jb,4,5,4,4,3,4,4,4,3,4,4,3,4,4,3,2,3,4,4,5,4,4,4,2,4,4,4,3,4,3,4
777,R_b2Bj6PSM8t208jb,8,2,5,5,4,4,2,2,3,4,3,5,2,4,3,5,5,3,2,2,5,5,3,5,3,3,5,3,3,4,2
778,R_b3dHEq8yXHOLjJb,5,4,5,5,5,5,4,3,5,4,4,3,2,4,3,5,5,4,4,4,5,5,3,4,4,5,5,3,3,2,3
779,R_b3dHEq8yXHOLjJb,4,5,5,5,5,5,4,3,5,4,3,3,5,5,3,5,4,5,4,5,5,5,3,5,5,4,5,3,3,2,3
780,R_b8YT2ZJ7gpWVb3D,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4
781,R_b8YT2ZJ7gpWVb3D,3,4,4,3,3,4,3,3,3,4,3,4,4,3,4,4,3,2,3,4,3,4,4,4,4,4,4,3,4,4,3
782,R_baqr5b9bJOesuKF,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
783,R_baqr5b9bJOesuKF,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
784,R_bC2ZHj6ajh9iHVH,6,2,3,4,4,4,4,3,2,4,4,3,2,3,3,4,3,2,4,4,3,4,3,5,4,4,4,3,4,3,3
785,R_bC2ZHj6ajh9iHVH,4,4,3,4,4,4,4,3,4,4,3,3,2,3,3,4,3,2,4,4,3,4,2,4,4,4,4,3,4,3,3
786,R_bCoKwpvycztyGWN,3,5,4,3,3,3,4,3,2,3,3,4,5,4,4,4,4,4,3,4,4,3,3,3,4,3,3,3,4,3,4
787,R_bCoKwpvycztyGWN,4,5,5,4,4,4,5,3,4,5,5,4,4,5,4,5,5,5,4,5,5,5,4,4,4,5,5,3,4,4,5
788,R_bCRAAqvHcVq50a1,5,3,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4
789,R_bCRAAqvHcVq50a1,4,4,5,4,4,3,5,5,5,5,5,4,4,4,3,4,5,5,3,5,5,5,3,4,3,4,5,3,5,3,2
790,R_beXapm3l0cDNtAN,4,4,4,4,4,4,5,2,5,4,4,4,4,5,3,4,4,3,3,4,4,4,3,4,3,4,4,2,2,4,3
791,R_beXapm3l0cDNtAN,3,4,4,4,4,4,4,2,4,4,4,4,4,5,3,4,4,3,3,4,4,4,3,4,3,4,4,2,2,4,3
792,R_bfrtfQ3aRNQvyhT,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
793,R_bfrtfQ3aRNQvyhT,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
794,R_bfwjuhfrA9hxcQl,1,3,5,5,5,5,3,4,3,4,5,5,2,4,4,5,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5
795,R_bfwjuhfrA9hxcQl,4,4,5,4,4,5,3,4,3,4,5,5,4,4,4,5,3,5,5,5,5,5,4,4,5,5,5,3,4,4,5
796,R_bHq3ltRne1i2oAZ,4,5,5,5,5,4,5,3,3,4,4,4,5,4,3,5,4,4,5,3,4,5,3,4,5,4,5,2,4,3,4
797,R_bHq3ltRne1i2oAZ,5,5,5,5,5,4,5,3,3,4,4,4,2,5,3,5,4,4,5,5,5,5,3,5,5,4,5,2,4,3,4
798,R_bI8CoR1HYFD1pcN,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
799,R_bI8CoR1HYFD1pcN,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
800,R_bIyZxMhl1DZBs1f,4,3,5,4,4,5,3,4,4,4,5,5,3,5,5,5,4,4,4,5,4,5,4,5,5,5,4,3,4,3,5
801,R_bIyZxMhl1DZBs1f,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2
802,R_bJamUG7Irsuhii9,7,2,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
803,R_bJamUG7Irsuhii9,5,2,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
804,R_bk20laIbDmTcxdb,3,4,3,4,4,4,3,4,2,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,2,3,4,3
805,R_bk20laIbDmTcxdb,4,4,3,4,4,4,3,4,2,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,4,3
806,R_bKiFapLmgAFpkjj,1,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,3
807,R_bKiFapLmgAFpkjj,4,5,5,5,5,5,3,3,2,5,5,4,3,5,4,5,4,5,5,5,5,5,4,5,1,4,5,3,4,5,3
808,R_bkLbV4X4gdt4bBj,3,4,5,4,3,3,3,3,3,4,3,4,5,4,3,5,3,3,4,4,3,4,4,4,4,4,4,3,4,2,3
809,R_bkLbV4X4gdt4bBj,4,4,5,5,5,5,5,3,4,5,4,5,4,5,2,5,5,4,4,5,5,5,3,5,5,5,5,3,5,5,5
810,R_bl5DYaka3vCHE33,4,5,5,5,5,5,4,4,4,4,4,4,2,4,1,4,5,5,5,5,5,4,4,4,4,4,5,3,3,3,3
811,R_bl5DYaka3vCHE33,6,5,5,5,5,5,4,4,4,4,4,4,2,3,1,4,5,5,5,5,5,4,4,4,4,4,5,3,3,3,3
812,R_bNHe3IQwuXAHikt,2,3,5,5,4,5,4,3,2,4,5,5,3,4,2,4,4,3,3,4,5,4,3,4,5,4,4,3,5,4,5
813,R_bNHe3IQwuXAHikt,3,1,4,4,4,4,5,4,2,4,3,3,3,4,2,4,2,4,4,4,4,4,4,4,4,4,4,3,4,5,1
814,R_bOCIE1ulQR6ejhb,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
815,R_bOCIE1ulQR6ejhb,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
816,R_bPf6lAc5aqeVEwd,8,2,3,4,4,4,3,3,4,4,4,4,3,2,2,3,4,3,4,4,3,4,3,4,3,4,4,4,4,4,3
817,R_bPf6lAc5aqeVEwd,3,2,3,2,3,3,3,4,3,2,3,3,2,2,2,4,2,3,4,3,2,3,3,3,2,3,3,4,2,4,3
818,R_bqnJfNTwWQNTuyV,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5
819,R_bqnJfNTwWQNTuyV,5,3,4,1,2,1,1,4,1,1,2,4,1,2,4,2,4,1,1,1,2,4,4,4,1,4,1,3,3,4,1
820,R_bQTFiyWYtLbYPCl,1,1,5,5,5,5,4,3,2,5,4,5,3,3,3,5,5,5,5,4,4,5,3,5,4,5,5,3,4,2,3
821,R_bQTFiyWYtLbYPCl,4,4,4,4,4,4,5,3,4,4,4,5,5,3,3,5,4,5,5,4,4,5,3,5,4,5,5,3,4,2,3
822,R_bQUhRWP0iHsUrjv,2,5,4,4,5,4,4,3,5,5,3,5,2,5,2,5,4,4,5,5,4,5,4,5,4,5,5,3,5,3,4
823,R_bQUhRWP0iHsUrjv,3,5,4,4,5,3,4,3,3,5,3,4,2,5,2,5,3,4,5,5,4,5,4,5,4,5,5,3,5,3,4
824,R_brsZ2BXZS7wk4bb,7,3,5,5,5,3,5,3,3,4,5,5,3,3,3,5,5,3,5,3,4,5,3,3,4,5,5,3,3,3,3
825,R_brsZ2BXZS7wk4bb,8,3,5,5,5,3,5,3,3,4,5,5,3,3,3,5,5,3,5,3,4,5,3,3,4,5,5,3,3,3,3
826,R_bsAQ4cHf48rEVed,4,5,5,4,4,4,5,4,5,5,4,4,5,5,3,5,5,5,5,5,5,5,3,5,4,5,5,4,5,1,5
827,R_bsAQ4cHf48rEVed,7,3,5,5,5,5,4,5,4,5,5,5,3,4,3,5,4,5,5,5,5,5,3,5,5,5,5,4,5,5,5
828,R_bsb3EmAYkKQCD1r,5,3,5,4,4,5,4,4,2,4,3,4,2,5,2,4,4,4,4,4,4,4,2,5,4,4,5,2,2,2,5
829,R_bsb3EmAYkKQCD1r,4,4,5,3,4,4,3,4,4,3,3,2,4,4,3,3,3,5,4,4,4,4,2,3,3,4,4,2,2,3,3
830,R_bxUEUyDuG0qteZf,3,3,5,5,5,5,3,5,3,5,5,5,3,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
831,R_bxUEUyDuG0qteZf,4,3,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
832,R_cGQGOYLluc3W1KZ,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
833,R_cGQGOYLluc3W1KZ,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
834,R_cHEUUlAbYXaApOB,1,2,5,5,5,4,5,4,2,3,3,5,3,5,3,5,5,5,3,4,4,5,3,5,5,4,5,3,3,4,3
835,R_cHEUUlAbYXaApOB,4,5,4,4,4,3,3,3,4,3,3,4,3,5,3,4,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3
836,R_cIpLITGc3FPPwr3,8,3,5,5,5,5,3,1,3,5,5,5,3,4,3,5,5,5,4,5,5,5,4,5,3,5,5,3,5,3,5
837,R_cIpLITGc3FPPwr3,7,3,5,5,5,5,3,1,3,5,5,5,3,4,3,5,5,5,5,5,5,5,5,5,3,5,5,3,5,3,3
838,R_cO2dS7ZH24amD9b,1,4,5,5,4,5,2,2,3,5,4,3,2,4,4,4,5,4,4,5,4,4,4,5,4,5,5,3,4,3,5
839,R_cO2dS7ZH24amD9b,7,4,5,5,4,5,2,2,3,5,4,3,2,4,4,4,5,4,4,5,4,4,4,5,4,5,5,3,4,3,5
840,R_cSyOm09g5d1C1bn,4,5,5,4,4,4,5,3,5,3,4,3,3,3,3,4,3,4,5,4,5,5,3,4,4,4,4,3,3,3,4
841,R_cSyOm09g5d1C1bn,2,3,5,4,4,4,5,3,1,3,4,3,3,3,3,4,3,4,5,4,5,5,3,4,3,4,4,3,3,3,3
842,R_cUaCEojJ289UtBb,3,5,5,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,3,5,3,4
843,R_cUaCEojJ289UtBb,8,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4
